id,title,author,text,label
19824,Clinton to Trump on Twitter: ‘Delete Your Account’ - The New York Times,Daniel Victor,"Look, we don�0�t want to write about every presidential campaign tweet that teeters on the brink of the absurd like a   mirror revealing the political Frankentheater that the entire electorate has collaborated to create, whether actively or by submission. We’d never get anything else done. But O. K. fine, this one could use some explanation. Hillary Clinton, the presumptive Democratic nominee, was responding to a tweet from Donald J. Trump, the presumptive Republican nominee: Mrs. Clinton’s missive, most likely written and sent by her campaign staff, quickly became one of the most widely shared tweets of the 2016 campaign. It was precisely the kind of tweet that political junkies, and anyone else checking Twitter for a midday distraction, thirsts for in the middle of the afternoon when they’d prefer to think about something other than work. But it’s worth noting, to the unfamiliar, that “Delete your account” was not a sudden turn of phrase by a coldblooded social media manager, let alone the candidate herself. The   phrase has a long history as a dismissive rejoinder, especially on Twitter. It translates roughly as “Your tweet or opinion is so bad that you should be immediately disqualified from further participation on the platform. ” Mr. Trump then responded, and other political figures quickly jumped on board. Mrs. Clinton has not always been totally hip, jiggy and on fleek with the cool kids. She was widely panned for a tweet in August that struck some watchers as a tad too pandering. On Friday, a day after it was announced that Senator Elizabeth Warren, Democrat of Massachusetts, was endorsing Mrs. Clinton, Mr. Trump unleashed a typical tweet, mocking the senator’s heritage. But Ms. Warren, who has taken to matching the Republican taunt for taunt on social media, could not resist resurrecting Clinton’s tack. There. Now you understand politics again.",0
19825,"These Products Make Men Grow Breasts, Get Cancers Of The Prostate And Liver",Eddy Lavine,"posted by Eddie Owned by Unilever, the Axe brand includes a range of men�1�s grooming products with many of the ingredients never even tested for safety according to the C.I.R. – Cosmetic Ingredient Review. Endocrine Disrupting Chemicals. Axe products are loaded with endocrine disrupting chemicals. Endocrine disruptorsare exogenous, synthetic chemicals that have hormone-like effects on both humans and wild-life and interfere with the endocrine system by either mimicking or blocking our natural hormones and disrupting their respective body functions. Member scientists of the Endocrine Society issued a report in which they claim: “We present the evidence that endocrine disruptors have effects on male and female reproduction, breast development and cancer, prostrate cancer, neuroendocrinology, thyroid, metabolism and obesity, and cardiovascular endocrinology.” New studies are also revealing that these harmful chemicals may be causing physical feminization in males. A study published by the International Journal of Andrology found that feminization of boys can now be seen through their play habits. Medical experts are now wondering whether exposure to years of these toxic chemicals is part of the reason so many older men are low on testosterone and experiencing erectile dysfunction. So they take a little blue pill and get exposed to even more chemicals and the cycle continues. Aluminum Zirconium Tetrachlorohydrex Gly Aluminum zirconium tetrachlorohydrex gly is the active ingredient in Axe deodorant products. One or more animal studies show kidney or renal system effects at very low doses, mammalian cells show positive mutation results, animal studies show reproductive effects at moderate doses. Aluminum was first recognized as a human neurotoxin in 1886, before being used as an antiperspirant. A neurotoxin is a substance that causes damage to nerves or nerve tissue. Cocamidopropyl Betaine Cocamidopropyl betaine is a very toxic ingredient which has been linked to cancer in animal tests. The biggest danger of using a product with cocamidopropyl betaine is its potential contamination with nitrosamines . Nitrosamines are created when nitrosating agents are combined with amines. Nitrosamines have been identified as one of the most potent classes of carcinogens, having caused cancer in more than 40 different animal species as well as in humans. PPG-14 Butyl Ether PPG stands for popypropylene glycol, which is made from a completely artificial petroleum product, methyl oxirane. Another name for that is propylene oxide (which is a probable human carcinogen). Propylene oxide is also an irritant and highly flammable. Butyl ethers are in the paraben family, and they are toluene derivatives (toxic petrochemical compounds). Toluene has proven to have a harmful affect on the reproductive system while parabens have been linked to cancer. PEG-8 Distearate According to a report in the International Journal of Toxicology by the Cosmetic Ingredient Review (CIR) committee, impurities found in various PEG compounds include ethylene oxide; 1,4-dioxane; polycyclic aromatic compounds; and heavy metals such as lead, iron, cobalt, nickel, cadmium, and arsenic. Many of these impurities are linked to cancer. A 1988 Swedish study by Thompson looked at both BHT and BHA. They found that both were toxic and tumour promoting. Both antioxidants were observed to be cytotoxic in a concentration-dependent manner at concentrations ranging from 100 to 750 microM. At equimolar concentrations BHT was more cytotoxic than BHA. source:",1
19826,Sarah Netanyahu Tells Melania Trump of Common Bond: ‘Media Hate Us but the People Love Us’,Breitbart Jerusalem,"The Times of Israel reports: After their husbands praised the �0�unbreakable bond” between Israel and the US at the welcome ceremony for US President Donald Trump, Sara Netanyahu, Prime Minister Benjamin Netanyahu’s wife, told US First Lady Melania Trump that the two couples had more in common than pure geopolitical interests. [Chatting candidly on the tarmac at Ben Gurion Airport on Monday, Sara Netanyahu said that, like the Trumps, Israel’s “first couple” had been treated unfairly by the media but were loved by the people. “You know in Israel all the people like us. The media hate us but the people love us,” Netanyahu told the first lady in a recording that picked up their private conversation. “Like you. ”  “We have a lot in common,” Trump replied. Netanyahu, with a broad smile on her face, promised to continue the discussion “over dinner. ” Read more here.",0
19827,“Las presiones de EE UU y la OTAN han influido en España” | Noticias de Rusia | RBTH,Pavel Tarasenko,"espa�1�a , almirante kuznetsov , ceuta , portaaviones Imagen del portaaviones Almirante Kuznetsov. Fuente:Reuters 
La ruta y la misión del portaaviones Almirante Kuznetsov, según el secretario de prensa del presidente de la Federación de Rusia, Dmitri Peskov, se encuentran en un sobre cerrado en el que se lee “Completamente secreto”. 
Sin embargo, según informaba anteriormente el Ministerio de Asuntos Exteriores español, se preveía que el portaaviones llegara al puerto de Ceuta el 28 de octubre . En Madrid señalan que el permiso correspondiente se expidió el pasado mes de septiembre. 
No obstante, en cuanto la noticia sobre la inminente llegada de los buques a Ceuta llegó a la prensa, España comenzó a recibir críticas de sus aliados en la OTAN. 
El secretario general de la Alianza, Jens Stoltenberg, señaló que en otras condiciones no tendría nada que objetar al abastecimiento de los buques rusos, pero que en la actualidad está extremadamente preocupado porque estos “puedan utilizarse para atacar Alepo”. 
Otros políticos de Gran Bretaña y EE UU hicieron declaraciones similares. 
En España las críticas más duras que ha recibido el gobierno provienen de Esquerra Republicana de Catalunya. Su servicio de prensa ha confirmado a Kommersant que los miembros del Congreso de los Diputados de este partido han exigido al ministro de Asuntos Exteriores en funciones, José Manuel García-Margallo y al ministro de Defensa en funciones, Pedro Morenés, que expliquen por qué razón unos barcos rusos que participan en la operación siria hacen escala en Ceuta. 9 cosas que no sabías sobre el portaaviones “Almirante Kuznetsov” 
Las autoridades portuarias de las ciudad han expresado su descontento por lo sucedido. Desde el año 2011 por este puerto han pasado, según el El País , más de 60 buques rusos. 
“Los criterios para permitir la escala en Ceuta son la seguridad del medio ambiente, de la ciudad y de su población”, cita el periódico The Spain Report a fuentes en la administración del puerto. Sin embargo, debido al aluvión de críticas recibidas, el Ministerio de Asuntos Exteriores de España anunció ayer que “iba a celebrar una consulta para estudiar la decisión”. 
Hacia el mediodía de ayer la embajada de Rusia en Madrid comunicó a Exteriores que retiraba la petición de permisos de escala para la escala de los buques y, por lo tanto, quedan canceladas. “Confirmamos que nuestros barcos no entrarán en el puerto de Ceuta porque se ha modificado su ruta”, declaraban desde la embajada. La reacción de Moscú 
Vasili Nioradze, secretario de prensa de la embajada, instaba a no dramatizar la situación en declaraciones a Kommersant. 
“La negociación sobre este tipo de escalas en los puertos es un procedimiento rutinario –señalaba este-. Nosotros enviamos la solicitud de forma anticipada y para tomar una decisión al respecto se tiene en cuenta el derecho internacional y los requisitos del país. En esta ocasión se ha decidido una cosa, y en otros casos la respuesta será distinta”. 
Ígor Konashenkov, representante oficial del Ministerio de Defensa explica que el departamento ruso contemplaba la posibilidad “de la escala acordada con el gobierno español de algunos buques o embarcaciones de apoyo de la flotilla rusa”. 
Sin embargo, según el representante del Ministerio de Defensa ruso, no se envió ninguna solicitud oficial. 
Además, comenta: “Los representantes del gobierno español han declarado que debido a la presión de Estados Unidos y de la OTAN el paso de buques rusos por el puerto de Ceuta no es oportuno”. Las autoridades de España no han hecho ninguna declaración similar en público. Madrid ha perdido dinero 
El director del Centro de Análisis de Estrategias y Tecnología, Ruslán Pújov, no ve ninguna tragedia en el cambio de ruta del Almirante Kuznetsov. 
“Nuestros buques pueden repostar sin problemas en Argelia o en Malta. Apuesto por Argelia, ya que Malta es miembro de la UE y se enfrentará a los mismos problemas que España”, informa el experto a Kommersant . 
Según Pújov, la llegada del grupo del Almirante Kuznetsov a Siria apenas cambiará la correlación de fuerzas en la región, aunque sí permitirá a Rusia elevar su prestigio internacional. 
“Los franceses tienen un portaaviones en la región porque no tienen base, pero nosotros sí que tenemos–declara el experto-. La misión del Kuznetsov es más bien una operación de entrenamiento. Los pilotos de los aviones navales necesitan entrenar y Siria les ofrece la posibilidad de hacerlo en condiciones de combate reales”. 
El experto del mismo centro Andréi Frolov añade que la expedición del Almirante Kuznetsov también tiene un “componente publicitario”: La India está pensando en comprar cazas navales MiG-29K/KUB para sus futuros portaaviones, y la demostración de sus características en Siria podría ayudarle a decidirse”. Lea más ",1
19828,The Corbett Report: Accept no substitutes!,Corbett,"10/27/2016 at 10:24 pm 
Noticed you were inactive and glad you’ve recovered from your illnesses. All the best to you and you family- On the fake Corbett websites, Can you blame them? We all want to be you James! At least, we all strive to be the great researcher you’re teaching us to be! Keep up the great work.",1
19829,Saudi Arabia to behead disabled man who peacefully protested,Eric Zuesse.,"Posted on November 1, 2016 by Eric Zuesse. By Paul Antonopoulos, originally published at almasdarnews.com , on 5 November 2016 
23 year old Munir al-Adam has been sentenced to death for alleged “attacks on police” during protests in the predominately Shi’ite Eastern Province of Saudi Arabia in late 2011. 
Al-Adam is partly blind and was already partially deaf at the time when the Saudi forces arrested him, however, he is now fully deaf in one ear because of police brutality while in custody. 
Al-Adam’s family say his confession to any crime was extracted under torture. 
“Munir Adam’s appalling case illustrates how the Saudi authorities are all too happy to subject the most vulnerable people to the swordsman’s blade – including juveniles and people with disabilities,” said Reprieve’s Death Penalty Team Director Maya Foa. 
“Like so many others, Munir was arrested for allegedly attending protests, and tortured into a ‘confession’ – he was beaten so badly that he lost his hearing. It’s a scandal that Munir now faces beheading on the basis of a bogus statement that he has since recanted,” she added. 
Saudi Arabia has recently been re-elected to the United Nations Human Rights Council.",1
19830,,Karml,How tragic for the world if true,1
19831,Chelsea Manning Describes Bleak Life in a Men’s Prison - The New York Times,Charlie Savage,"Most mornings at 4:30, half an hour before the “first call” awakens inmates at the Fort Leavenworth military prison in Kansas, an alarm rings within an    cell. Inmate 89289, slightly built with short hair, rises to apply makeup and don female undergarments and a brown uniform before the   men in the adjacent cells stir. That is the routine for Chelsea Manning, America’s most famous convicted leaker and the prison’s most unusual inmate. She is serving the longest sentence ever imposed for disclosing government secrets  —   35 years  —   and her status as a celebrity of sorts and an incarcerated transgender woman presents continuing difficulties for the military. During the day, Ms. Manning, who was an Army intelligence analyst known as Bradley Manning when she disclosed archives of secret military and diplomatic files to WikiLeaks in 2010, builds picture frames and furniture in the prison wood shop. In the evenings, before the 10:05 p. m. lockdown, she reads through streams of letters, including from antisecrecy enthusiasts who view her as a  . “I am always busy. I have a backlog of things to do: legal, administrative, press inquiries, and writing  —   lots of writing,” Ms. Manning wrote in response to questions submitted by The Times because the Army does not permit her to speak directly to journalists. “Being me is a   job. ” But Ms. Manning, who is struggling to transition to life as a woman while enduring a bleak existence at a male military prison, has asked President Obama to commute the remainder of her sentence before he leaves office next week. She poses particular challenges as a prisoner, with a volunteer support network that helps bring global attention to her treatment, fragile mental state  —   she twice tried to commit suicide in 2016  —   and need for treatment that the military has no experience providing. Her request comes as the world is again focused on WikiLeaks and its founder, Julian Assange, whom her leaks made famous. The organization last year published Clinton campaign emails, obtained in a hacking, as part of what American intelligence officials claim was a covert Russian operation aimed at tilting the election to   Donald J. Trump. (Ms. Manning declined to discuss WikiLeaks, saying only that her decision to send documents to it “was neither an endorsement nor an affiliation. ”) It also comes at a time of flux in the military’s policies on gender identity. Last June, the Obama administration rescinded a ban on transgender people serving in the military and began overhauling its practices, which eventually would include providing gender reassignment surgery. But Mr. Trump has derided the lifting of the ban as “politically correct,” raising the possibility that his administration may roll back the changes. The White House declined to comment on Ms. Manning’s commutation request. The Army declined to comment about her situation at Fort Leavenworth, citing privacy laws. A military prosecutor had called Ms. Manning a “traitor” at her 2013   and officials have said the disclosures disrupted government operations and put people at risk, although prosecutors did not claim anyone was killed because of them. In a statement accompanying her petition asking Mr. Obama to reduce her sentence to the nearly seven years she already has served, Ms. Manning, now 29, said she never intended to hurt anyone and pleaded for a chance to start her life over. “I need help,” she wrote. “I am living through a cycle of anxiety, anger, hopelessness, loss, and depression. I cannot focus. I cannot sleep. I attempted to take my own life. ” On Aug. 22, 2013, the day after her sentencing for sending documents to WikiLeaks, Ms. Manning’s lawyer read a statement on the “Today” show announcing that she was female, wanted to be called “Chelsea” rather than “Bradley” and would seek   hormone therapy. To observers of her   this was no surprise. Her motivation for leaking hundreds of thousands of files she had copied from a classified computer network while serving in Iraq, as she wrote at the time, was hope that they would spark “worldwide discussion, debates, and reforms. ” But at her trial, she apologized and noted that she was “dealing with a lot of issues” when she had made that decision. Testimony showed that she had been in a mental and emotional crisis as she came to grips, in the stress of a war zone, with the fact that she was not merely gay, as she had believed while growing up in Oklahoma, but had gender dysphoria  —   a disconnect between one’s gender identity and sex assigned at birth. In the months before her leaks and May 2010 arrest, she had been behaving erratically and emailed a picture of herself wearing a woman’s wig to her supervisor. The military sent Ms. Manning to serve out her sentence as a   inmate at the Fort Leavenworth Disciplinary Barracks, its main prison for male inmates. Court documents show that Ms. Manning has had counseling sessions with a prison psychologist, Dr. Ellen Galloway, at least once a week, and military authorities have over time allowed her access to some treatments doctors prescribed for her gender dysphoria, in part because of pressure from a lawsuit filed by Chase Strangio, a lawyer for the American Civil Liberties Union, in September 2014. She can now wear female prison undergarments, including a sports bra, and “subdued cosmetics. ” In early 2015, she was permitted to get speech therapy to feminize the tone and pitch of her voice and began   hormone therapy prescribed, Mr. Strangio said, by an endocrinologist brought in from the military’s Walter Reed hospital. Since then, Ms. Manning wrote, she has developed breasts and curvier hips. “There have been significant changes since I’ve been taking the hormones, and I am happy with them,” she said. But, citing security risks, the military rejected the recommendation of an outside psychologist who said she should be permitted to further feminize her appearance by growing her hair longer than male military standards. Mr. Strangio is helping her challenge that restriction. “Plaintiff feels like a freak and a weirdo  —   not because having short hair makes a person less of a woman  —   but because for her, it undermines specifically recommended treatment and sends the message to everyone that she is not a ‘real’ woman,” he wrote in a court filing. “She is getting hormones, but it sounds like the inability to socially transition, or to have surgery, could be contributing to suicidality  —   especially when she is looking at decades in prison and thus a certain hopelessness about whether that might ever be available for her,” said Dan Karasic, a University of California, San Francisco psychiatrist and the chairman of the American Psychiatric Association’s work group on gender dysphoria he cautioned that he had not examined her. The military turned down a request by The New York Times to visit the facility. But an Army spokesman, Wayne Hall, provided written answers from the Army Corrections Command to questions posed by The Times, from which a sketch of her environment emerged. Ms. Manning’s cell, like others at Fort Leavenworth, contains a bed, toilet, sink, locker, storage bin, chair and desk, according to the Army. She showers in a nearby communal bathroom with individual stalls. She has no access to the internet, but says she receives “at least a couple hundred pieces of mail every week. ” The Army does not permit her to see people who did not know her before her incarceration, so she is not allowed to meet with a handful of volunteers who have formed an informal network of supporters, but she calls one of them daily. A volunteer who relayed questions from The Times to her asked not to be named, citing security concerns. Ms. Manning said she recently finished reading “Superintelligence: Paths, Dangers, Strategies,” a book about artificial intelligence by the Swedish philosopher Nick Bostrom, and “1Q84,” a dystopian novel by Haruki Murakami. She is interested in efforts to develop stronger encryption and has been “going through” the “Princeton Companion to Mathematics. ” She also said she reads women’s athletic, fashion and lifestyle magazines like Shape, Vogue, Vanity Fair and Cosmopolitan. Her cell door has a window looking onto a central “day room” with tables, chairs, pay phones and televisions. For a time, Ms. Manning played Dungeons  Dragons with a few fellow inmates, but she said she had had no time in recent months. She eats meals with other inmates in a dining facility and works on a team at the wood shop. The roughly 424 inmates held at Fort Leavenworth with Ms. Manning include men accused of routine crimes as well as some who drew public attention, including Nidal Hasan, convicted in a 2009 mass shooting at Fort Hood and held on the prison’s death row wing, and Robert Bales, who murdered 16 Afghans in Kandahar and was sentenced to life without parole in August 2013. Ms. Manning declined to say much about the guards or fellow inmates, other than to say that they have never bullied or attacked her. “It’s best to keep to yourself and try not to get involved in any drama,” she wrote. “It’s a little harder for me to keep to myself, since the staff is constantly watching me and those that interact with me. But I’m used to it by now. I don’t feel threatened by the other prisoners. I have friends. ” Her special status at Fort Leavenworth is evident. Nancy Hollander, one of the lawyers working on the appeal of her conviction and sentence, said the Army built a special secure information facility in a windowless basement room so she could meet with them and discuss   documents she leaked. While Ms. Manning said she could not say on her monitored phone calls “anything critical of the prison or the current administration or I can get charged for violation of a lawful general order,” her supporters pay close attention to her treatment. Scrutiny of the military’s struggles to deal with Ms. Manning go back to her confinement at the Quantico, Va. brig after her arrest, when she was held for months in isolation, shackled during exercise and sometimes stripped of clothing and glasses to prevent her from harming herself  —   even after a prison psychologist said such steps were unnecessary. A military judge ruled that the treatment had been illegal. At Leavenworth, after a minor disagreement with a guard in 2015, officials punished her, among other things, for “medical misuse” because they found a tube of toothpaste in her cell that was past its expiration date. Her supporters publicized the incident. In September, her supporters issued a news release saying she was on a hunger strike because of an “overzealous administrative scrutiny” and lack of progress in getting more treatment. She resumed eating after five days. Mr. Strangio said an official told her she would be eligible for the same medical treatment as   transgender soldiers, suggesting she would eventually be permitted to proceed with surgery. But months have passed, and Ms. Manning wrote that she has not seen a surgeon. Later in September, a prison board disciplined Ms. Manning for the disruption a July suicide attempt had caused. The punishment: solitary confinement. While in isolation in October, she tried again to kill herself  —   by choking herself on a piece of clothing, according to a support network member  —   before guards intervened. About a week further into that stint in solitary, she experienced a bizarre episode in which four people impersonating guards simulated breaking into the prison one night and pretended to kill her regular guards, filling her with fear, according to an account she filed with the army inspector general. A military official denied her account. Dr. Stuart Grassian, a specialist in the psychological effects of solitary confinement, said her description is consistent with hallucinations often experienced by unstable people placed in isolation. Now, with 28 years of her sentence to go and uncertainty over whether the Trump administration will deny her   surgery, Ms. Manning is hoping Mr. Obama will take mercy on her and free her from military prison, which goes by the acronym U. S. D. B. “I am not asking for a pardon of my conviction. I understand that the various collateral consequences of the   conviction will stay on my record forever,” she wrote in her commutation application. “I am merely asking for a first chance to live my life outside the U. S. D. B. as the person I was born to be. ”",0
19832,Año 1851: Los Países Enanos piden que se les llame Países Bajos,Redacción,"© El Mundo Today Más historias Año1 2014: Stephen Hawking queda penúltimo en el Gran Premio de Monza, sólo por delante de Fernando Alonso EFEMÉRIDES DE LA SEMANA Este sitio web utiliza cookies para analizar cómo es utilizado el sitio. Las cookies no te pueden identificar. Si continuas navegando supone la aceptación de la Política de Cookies. Estoy de acuerdo. Más info.",1
19833,"Donald Trump, Chicago Police: Your Friday Evening Briefing - The New York Times",Karen Zraick and Lisa Iaboni,"(Want to get this briefing by email? Here’s the  .) Good evening. Here’s the latest. We’ll be off on Monday for Martin Luther King Jr. Day. See you Tuesday. 1. The House joined the Senate in laying the groundwork for speedy action to repeal the Affordable Care Act.   Donald J. Trump again attacked Hillary Clinton over her emails on Twitter. We took a look at the first cabinets of the past few presidents, and determined that Mr. Trump’s will be the least diverse since that of President Ronald Reagan. _____ 2. A Justice Department report found the Chicago police systematically violated the civil rights of residents, particularly   and Latinos, by using excessive force. The report came in the wake of the city’s highest murder rate in 20 years in 2016. In an effort to fix the problems, federal and city officials reached a preliminary agreement on changes to police practices. _____ 3. Takata pleaded guilty to charges stemming from its handling of defective airbags, and will pay $1 billion in penalties. Three of its executives face criminal charges. The airbags can rupture violently when they deploy. They have been linked to at least 11 deaths, which prompted the largest automotive recall in American history. _____ 4. Chelsea Manning is asking Mr. Obama to commute her sentence before he leaves office next week. Ms. Manning, who was an Army intelligence analyst known as Bradley Manning when she disclosed archives of secret military and diplomatic files to WikiLeaks in 2010, is serving a   sentence. She is struggling to transition to life as a woman in a male prison, and attempted suicide twice last year. _____ 5. China has banned child abuse at its infamous digital detox boot camps. There are just a few of the camps, but they’re known for harsh treatment, including beatings and electroshock therapy to get children offline. The law also sets a daily limit on how long minors can play online games at home or in internet cafes. _____ 6. Thousands of members of the New York Police Department attended the funeral of Officer Steven McDonald, who was paralyzed in a 1986 shooting but became a symbol of forgiveness and hope. Officer McDonald had less than two years on the job when he was shot by a    in Central Park. He publicly forgave his attacker and eventually traveled the globe, speaking of his Roman Catholic faith and the importance of compassion. He died on Tuesday at 59, several days after a heart attack. _____ 7. The U. S. Mint will release a commemorative gold coin featuring Lady Liberty as a black woman. It’s the first time that she’s been depicted as anything other than white on the nation’s currency. The coin will have a $100 face value and goes on sale April 6 to commemorate the 225th anniversary of the mint’s coin production. _____ 8. What’s the right time to put your home on the market? Whenever you want. A real estate article of faith once had it that   to   the start of the   spring season, was the best time to list a property. But now that everyone looks at listings online, realtors say the rules about timing have gone out the window. _____ 9. If one of your vacation goals is inspiring envy in others, you may want to bookmark these tips on how to take great travel photos. Make a list of key shots, shoot at sunrise and sunset and experiment with angles. And after all that planning, don’t forget to be spontaneous. _____ 10. Finally, we bring you the back story of the iconic image of Marilyn Monroe’s white dress fluttering up as she stands over a subway grate in “The Seven Year Itch. ” What made it into the movie was actually a reshoot of a discarded and more risqué scene filmed on the Upper East Side in the summer of 1954. The discarded version happened to also be captured on   film by an amateur filmmaker who lived nearby. Jules Schulback often talked about the footage, but no one saw it for 50 years, until he was 92 and his granddaughter found it. Have a great weekend. _____ Photographs may appear out of order for some readers. Viewing this version of the briefing should help. Your Evening Briefing is posted at 6 p. m. Eastern. And don’t miss Your Morning Briefing, posted weekdays at 6 a. m. Eastern, and Your Weekend Briefing, posted at 6 a. m. Sundays. Want to look back? Here’s last night’s briefing. What did you like? What do you want to see here? Let us know at briefing@nytimes. com.",0
19834,2016 Projections to 270 Electoral Votes,smith.j,"Projections for the next President of the United States have begun to roll in from many states. Multiple key states are currently too close to call, including Florida, North Carolina, Virginia, Ohio, and Georgia. Donald Trump is leading the popular vote across the nation.
As of 8:50 p.m. ET, Trump has a projected 66 electoral votes. It is predicted that he will win Indiana, Kentucky, Arkansas, South Carolina, Tennessee, West Virginia, and Alabama.
Hillary Clinton is the projected winner of Maryland, Massachusetts, New Jersey, Vermont, Rhode Island, Delaware, Illinois, and D.C. This would garner her 68 electoral votes.
It has been reported that Pennsylvania, North Carolina, Maine, New Hampshire, Michigan, and Missouri have been added to the list of states that are too close to call. However, Trump is leading in North Carolina and Clinton is ahead in Virginia.
Guardian Liberty Voice will follow the election until the United States has a president-elect.
Written by Jeanette Smith
Sources:
MSNBC: Live
POLITICO: 2016 Presidential Election Results
Image Courtesy of H2Woah!’s      Donald Trump , Hillary Clinton , projections",1
19835,"Not Just Bees, Trees Are Dying Off at an Alarming Rate With Little Public Attention",WakingTimes,"Wak1ng Times 
In the background of modern life, as people go on debating politics and working for a living, something dreadful is happening to the eco-systems which support us. Major disasters like the ongoing radioactive leak at Fukushima , the apocalyptic fires burning throughout Indonesia , even bee colony collapse disorder , seem to fall out of view in day-to-day life, as we seem to have lost our power and will to directly participate in the stewardship of planet earth. 
A new crisis is now happening all around us affecting trees. It appears that millions, hundreds of millions even, of trees are dying in North America and around the world from a basket of reasons, promising to completely and permanently alter the landscape and environment around us. 
Tree are among the most abundant and the most critical organisms on planet earth, and only recently have we been able to assess just how many trees inhabit planet earth. A study published in 2015 gave us this picture: 
“A new study published in Nature estimates the planet has 3.04 trillion trees. The research says 15.3 billion trees are chopped down every year. It also estimates that 46% of the world’s trees have been cleared over the past 12,000 years.” [ Source ] 
Now in 2016, alarm bells are ringing and in California alone, the problem has become incredibly severe: 
“The U.S. Department of Agriculture (USDA) announced today that the U.S. Forest Service has identified an additional 36 million dead trees across California since its last aerial survey in May 2016. This brings the total number of dead trees since 2010 to over 102 million on 7.7 million acres of California’s drought stricken forests. In 2016 alone, 62 million trees have died, representing more than a 100 percent increase in dead trees across the state from 2015. Millions of additional trees are weakened and expected to die in the coming months and years.” [ Source ] 
A New York Times feature on trees in California warns us that many of the state’s trees were already dead before forest fires moved in, thereby making the fire situation worse. Beyond California 
Many of the tree deaths in Northern California have been linked to Sudden Oak Death in addition to an ongoing drought, but, the tragic die-off of trees is far from limited to California. In 2010, Hawaii’s well ohi’a trees began to die on the Big Island due to a disease now referred to as ohi’a disease, and scientists still don’t understand its origins or how to treat it. These are just a few examples of many in a wave of issues killing trees in many parts of America and around the world. 
‘The plight of the ohi’a is not unique – it’s part of a quiet crisis playing out in forests across America. Drought, disease, insects and wildfire are chewing up tens of millions of trees at an incredible pace, much of it driven by climate change.” [ Source ] 
Entire mountainsides are dying off in short order, leaving a bleak future for wildlife and residents. Some speculate that the widespread loss of trees due to such a wide conflagration of issues is a sign that trees, the most rugged of all plants, are in general weakened from an environment under complex attack by pollution and even climate engineering projects. 
“In California and in other parts of the world, many are making the connection between climate engineering these tree die-offs. Also known as geoengineering , this is the modification of the earth’s atmosphere with the supplementation of compounds and chemicals, ostensibly as a means of favorably influencing the climate.” [ Source ] 
Could be, although there is nothing like a consensus on the issue of why trees are in such a weakened state that so many are succumbing to so many issues. Thousands of trees killed by mountain pine beetles in western Rocky Mountain national park. 
A Planet Out of Balance “Natural ecosystems have been altered in various ways by nitrogen, sulfur, and mercury deposited in rain, snow, or as gases and particles in the atmosphere. Through decades of scientific research, scientists have documented how local, regional, and global sources of air pollution can produce profound changes in ecosystems. These changes include acidification of soils and surface waters, harmful algal blooms and low oxygen conditions in estuaries, reduced diversity of native plants, high levels of mercury in fish and other wildlife, and decreased tolerance to other stresses, such as pests, disease, and climate change.” – Issues in Ecology , Fall 2011 Edition –“Setting Limits – Using Air Pollution Thresholds to Protect and Restore U.S. Ecosystems” The web of life cannot be damaged in one area without the effects being felt elsewhere. Just as bees and other insects are dying off en masse by a number of causes, some known and unknown, trees are also harbingers of the health of our planet. With such little attention given to the state of this earth and so much attention given to the human and political dramas that occupy our attention 24/7, will the human race wake up and react in time to avert a major planetary crisis? What are your thoughts on this important and pressing issue? Please leave your comments below, and share this article far and wide. Read more articles by Alex Pietrowski . About the Author 
Alex Pietrowski is an artist and writer concerned with preserving good health and the basic freedom to enjoy a healthy lifestyle. He is a staff writer for WakingTimes.com and Offgrid Outpost , a provider of storable food and emergency kits . Alex is an avid student of Yoga and life. 
This article ( Not Just Bees, Trees Are Dying Off at an Alarming Rate With Little Public Attention ) was originally created and published by Waking Times and is published here under a Creative Commons license with attribution to Alex Pietrowski and WakingTimes.com . It may be re-posted freely with proper attribution, author bio, and this copyright statement. 
~~ Help Waking Times to raise the vibration by sharing this article with friends and family…",1
