id,title,author,text,label
238,"U.S. Intelligence: ‘Expect al-Qaeda attacks Monday in New York, Virginia and Texas’",Shepard Ambellas,"U.S. Intelligence: ‘Expect al-Qaeda attacks Monday in New York, Virginia and Texas’ Will terror attacks sweep 3 major cities and help the Establishment suspend the elections? By Shepard Ambellas - November 4, 2016 ( INTELLIHUB ) — The U.S. Intelligence community has warned that al-Qaeda may attack three U.S. cities Monday, one day before the U.S. Presidential Election comes to a head. 
Sources believe that New York, Virginia and Texas may be threatened but are mentioning no specific locations. 
“The counterterrorism and homeland security communities remain vigilant and well-postured to defend against attacks here in the United States. The FBI, working with our federal, state and local counterparts, shares and assesses intelligence on a daily basis and will continue to work closely with law enforcement and intelligence community partners to identify and disrupt any potential threat to public safety,” the FBI told ABC News. 
If such a terror attack were to happen, keep in mind that President Barack Obama would likely use executive authority to remain in office after declaring a State of Emergency and suspending the elections. 
#FalseFlag 
Shepard Ambellas is an opinion journalist, filmmaker , radio talk show host and the founder and editor-in-chief of Intellihub News & Politics. Established in 2013, Intellihub.com is ranked in the upper 1% traffic tier on the World Wide Web. Read more from Shep’s World . Get the Podcast . Follow Shep on Facebook and Twitter . Image: faungg’s photos/Flickr",1
239,What If I Told You Cannabis Is Great for Reversing Alzheimer’s?,Paul Fassa,"by PAUL FASSA 
You might think I’m joking. But I’m not. Yes, the accepted perception of cannabis aka marijuana’s effect on the brain is normally forgetfulness and goofy behavior, so one may not normally think cannabis would be a positive influence for any stage of dementia or Alzheimer’s. 
While in office, president Ronald Reagan declared: “… the most reliable scientific sources say permanent brain damage is one of the inevitable results of the use of marijuana.” 
That declaration was based on a lone Tulane study authored by Dr. Robert G. Heath that force fed pot smoke into monkeys wearing masks, which gave them virtually no options of breathing normal air, equivalent to 30 joints daily for 90 days, after which the monkeys withered away and died. 
Although autopsies confirmed many brain cells were damaged, critics claimed the monkeys brain cells suffered from oxygen deprivation, not from cannabis THC. Many attempts to duplicate Heath’s study failed. Evidently it was only designed and executed to satisfy the anti-pot agenda. 

A “Lost” Marijuana Study That Didn’t Fit the DEA Agenda But there is a study that avoided the public radar completely, forcing the DEA (Drug Enforcement Administration) to withdraw funding on that study in 1974 when the University of Virginia Medical College researchers began observing cancerous brain cells restored to healthy brain cells in mice instead of THC causing harm to normal brain cells, the DEA’s desired outcome. 
The DEA went beyond shutting that research down . All the papers from that research were confiscated and President Gerald Ford put a stop to any further research on whole plant produced cannabis while encouraging Big Pharma’s synthetic THC research. Studies Show Cannabis’s Ability to Reverse Alzheimer’s 
Gary Wenk, Ph.D, a professor of neuroscience, immunology and medical genetics at Ohio State University, is one of the pioneers for cannabis research regarding dementia and other neurodegenerative disorders. “I’ve been trying to find a drug that will reduce brain inflammation and restore cognitive function in rats for over 25 years; cannabinoids [found in cannabis] are the first and only class of drugs that have ever been effective,” he told Time Magazine. 
He believes the stigma of marijuana conditioning from the late 1930s on, still hinders cannabis-based medicine from being widely accepted, but is hopeful that things will change. “I think that the perception about this drug is changing and in the future people will be less fearful.” 
A 2013 Spanish study using mice that are genetically predisposed to brain plaque accumulation associated with Alzheimer’s discovered “.. stimulation of CB2 (cannabinoid) receptors ameliorates several altered parameters in Alzheimer’s disease such as impaired memory and learning, neuroinflammation, oxidative stress damage and oxidative stress responses … .” (Abstract) 
Another research example was provided by independent scientists at the Roskamp Institute in Sarasota, Florida with their study, “Role of the cannabinoid system in the transit of beta-amyloid across the blood–brain barrier”. 
That study, published June 25, 2013 in the journal Molecular and Cellular Neuroscience, explained how the accumulation of abnormal structures called beta-amyloid (Aβ) plaque blocks neuron communication of brain cells. 
Lead author for the study, Corbin Bachmeier, Ph.D, explained that abnormal production of this plaque wasn’t the source of dementia or Alzheimers (AD), but “the result of impaired Aβ clearance from the brain.” 
The research team found cannabinoids from cannabis, of which the psychotropic THC is but one, through both in vitro (lab only) and in vivo (using live animals), enabled the plaque to be expelled through the blood brain barrier. This function occurs normally among those who are not afflicted with AD. (Study) 
Earlier in 2013, Tim Karl, Ph.D, a senior investigator at Neuroscience Research Australia , found that mice with Alzheimer’s experienced dramatic improvements in memory after treatment with cannabis’s cannabidiol (CBD). 
Researchers tend to focus on CBD, one of over 60 cannabinoids, because it’s without the THC’s psychoactive effects. “It basically brings the performance of the animals back to the level of healthy animals,” Karl told Sydney Morning Herald . 
Another in vitro lab culture study focusing on THC during 2012, published in the journal Neuropathology and Applied Neurobiology, demonstrated protection from Parkinson’s Disease (PD) neuron damage. (Abstract source) 
In 2004, the Prague Movement Disorder Center sent out anonymous questionnaires to attendees as part of a study: “Survey on cannabis use in Parkinson’s disease: Subjective improvement of motor symptoms”. 
Of the many respondents who confided they used cannabis for PD treatment, almost half of them reported improved physical motor movement and reduced tremors. (Source) 
Go to the comments section of this article to view some positive anecdotal reports using cannabis for Alzheimer’s and other forms of dementia 
Cannabis With or Without THC’s Psychoactive Effects 
According to Canadian Rick Simpson , who pioneered and popularized cannabis oil , “smoking pot lets a lot of cannabis healing go up in smoke.” Cannabis oil is a decoction of the hemp plant with THC to produce very thick molasses type oil. Rick used it for his skin cancer and post head trauma affliction that mainstream medicine couldn’t handle. 
Then he gave it freely to his small town fellow Nova Scotia neighbors who cured everything from cancer to cardiac issues. His video documentary, “ Run from the Cure ” is available free on youtube. Currently, most cannabis oil providers use grain alcohol instead of naphtha like Rick did to decoct the oil from the plant. 
Hemp plants can be bred to have lower THC levels. That’s what CBD (cannabidoil) is about. It’s used to greatly reduce seizures without side effects in epileptic children without concerns of THC’s psychoactive effects. 
The psychotropic compound THC is normally relatively inactive in the raw plant. But it takes a lot of plants to sufficiently juice hemp with THC therapeutically. Most medical marijuana card carriers are restricted with how many plants they can grow for themselves. 
Cannabis THC has to be highly heated to become more active, and producing cannabis oil involves heating. Some patients who use cannabis oil have resorted to inserting the oil or cannabis oil suppositories rectally to experience minimal or no psychotropic effects. 
Of course, there are still restrictions in many states for medical cannabis with THC. But you do also have the option of using inexpensive and legal coconut oil to avoid or even reverse Alzheimer’s. 
It’s also important to maintain a schedule of moderate exercise, even walking briskly for a mile most days out of the week, to help improve your ability to naturally flush out those beta-amyloids before they accumulate. 
Ironically, it appears the fastest growing group of cannabis use is among the very senior citizens who used to be against it. 
Paul Fassa is a contributing staff writer for REALfarmacy.com. His pet peeves are the Medical Mafia’s control over health and the food industry and government regulatory agencies’ corruption. Paul’s contributions to the health movement and global paradigm shift are well received by truth seekers. Visit his blog by following this link and follow him on Twitter here 
Sources:",1
240,Report: Megyn Kelly to Kick Off NBC Show with Kardashian Family Interview,Daniel Nussbaum,"Megyn Kelly is gearing up for the debut of her Sunday newsmagazine show on NBC in June  —   and the anchor’s first   interview on her new network may be with the Kardashian family. [According to TMZ, the former Fox News star was spotted in Los Angeles Thursday morning headed into the same studio in which the   family were filming a 10th anniversary special for Today.  The whole family was reportedly there, including Kim, Khloe, and Kourtney Kardashian and Kylie, Kendall, and Kris Jenner  —   though brother Rob Kardashian was absent, as was Caitlyn Jenner, who remained in New York on a press tour. Sources told TMZ that Kelly taped an interview with the family and it would be the centerpiece of the anchor’s debut Sunday news show on NBC in June. Kelly is set to headline both a Sunday show and a morning news show when she begins working at NBC next month, though the morning show is not expected to premiere until later this fall. The Sunday show will reportedly be produced by former Dateline executive producer David Corvo and NBC producer Elizabeth Cole. The New York Post‘s Page Six reported this month that NBC News chairman Andy Lack had traveled to Russia in an attempt to obtain what would likely be a ratings bonanza, an exclusive interview with Russian president Vladimir Putin. The network was rumored to be trying to get the Putin interview for Kelly’s debut show, though established NBC anchors Matt Lauer and Lester Holt were also said to be in the mix to do the   interview. Kelly reportedly turned down a $100 million,   contract offer to return to Fox News, telling the Washington Post‘s Erik Wemple in December that she wanted her next job to have “greater balance” so she could spend more time with her children. The former Kelly File host had also clashed with fellow talent and executives at Fox, including former network chief Roger Ailes, whom she accused of sexual harassment in her recently published memoir, Settle For More. A representative for NBC News didn’t immediately respond to a request for comment.   Follow Daniel Nussbaum on Twitter @dznussbaum",0
241,Your Local 1-Percenters May Not Be as Rich as You Think - The New York Times,Robert Frank and Karl Russell,"At the Democratic National Convention this summer, Hillary Clinton said   were due for a tax increase. “This is not because we resent success,” she said. “But when more than 90 percent of the gains have gone to the top 1 percent, that’s where the money is. ” But defining America’s 1 percent  —   and finding out “where the money is”  —   has become an increasingly subjective endeavor. As wealth becomes more concentrated in certain states and even counties, the gap between the national 1 percent and the local 1 percent is growing, creating wealth clusters that are pulling away from the rest of the country. To be in the top 1 percent of incomes nationally, families need to take in a minimum of $389, 436. The average income of America’s   is $1, 153, 293, according to a recent study by the Economic Policy Institute. Yet when incomes are measured state by state, the study shows wildly diverging fortunes for  .   in the New York metro area (which includes parts of New Jersey and Pennsylvania) earn at least $673, 000. Those in the   Conn. area make at least $1. 4 million. Both are eclipsed by the   of Jackson, Wyo. who earn at least $1. 7 million. Why Jackson? Billionaires have been flocking to Wyoming, attracted by its outdoor lifestyle and low taxes. Teton County, Wyo. is the richest in America when it comes to 1 percent incomes, with   earning more than $2. 2 million. New York County, or Manhattan, ranks second, with a $1. 44 million threshold, followed by Fairfield County, Conn. with just under $1. 4 million. The tech boom has helped the 1 percent in San Mateo County and Marin County, Calif. where they earn at least $1. 1 million. By contrast, you need only $97, 000 to be a   in Holmes County, Miss. or Lamar County, Ala. or $108, 000 in Grayson County, Va. “All high incomes are going up, but they’re going up much faster in places like New York, Maryland and California,” said Mark Price, a labor economist at the Keystone Research Center and   of the Economic Policy Institute study. It’s no surprise that the most expensive states have the highest incomes at the top. And wealth, by nature, has always been relative. Yet economists and wealth experts say the economic distance between   in rich states and the   in middling or even affluent states has widened drastically, creating a new national landscape of the 1 percent. “We have a growing concentration of wealth and income by locality,” said Edward N. Wolff, an economics professor at New York University. “The   localities and those top earners are moving away from the rest of the country. ” Regionally, the Northeast has been pulling away the fastest. The income threshold of the top 1 percent surged 101 percent in the Northeast from 1979 to 2013, according to Mr. Price. In the South and Midwest, the threshold has grown by about half that. In Massachusetts,  ’ incomes jumped 130 percent from 1979 to 2013 they’ve increased by 112 percent in New York and 113 percent in New Jersey. In New Mexico, they’ve grown only 22 percent over the same period, and in Nevada, only 15 percent. Yet the rich are also moving beyond the traditional hubs of the Northeast and California, creating some unlikely   enclaves, such as Wyoming. North Dakota also moved up the   ranks  —   from 45th to ninth from 1979 to 2013  —   as the oil boom lifted the fortunes of its fortunate. The new peaks and valleys of America’s elite have made national definitions less and less useful. The 1 percent is no longer the very top layer of the national economy, but a much deeper slice of residents in     states like New York, Connecticut and California. The shift has important policy and cultural implications. Calls to tax the 1 percent nationally are really calls to tax the top 5 or 10 percent in the richest states  —   while missing the top 1 percent in many Western and Southern states. “A tax on the 1 percent is increasingly a regional tax,” Mr. Price said. “On average, more folks will be touched by higher rates in New York than, say, West Virginia. ” Many economists say that’s as it should be  —   people making more than $389, 000 should pay higher tax rates, regardless of where they live. “They should pay more,” Mr. Wolff of N. Y. U. said. “It shouldn’t matter where they live. They’re earning large amounts of money. ” Yet they may not feel like top earners. People making $389, 000 in New York or Connecticut, for instance, are only in the top 10 percent for their states. They may not feel like   since so many people around them are far richer. “I have friends who may be in the 1 percent nationally but say they don’t feel rich because they have friends who are richer,” Mr. Wolff said. “Psychologically they don’t feel like a  . They don’t feel rich. But they really are. ”",0
242,Dr. David Duke with Mark Collett of the UK. Collett explains why Duke & Trump victories would change politics forever!,Dr. Patrick Slattery,"Dr. David Duke with Mark Collett of the UK. Collett explains why Duke & Trump victories would change politics forever! October 28, 2016 at 10:34 am 
Dr. David Duke with Mark Collett of the UK. Collett explains why Duke & Trump victories would change politics forever! 
Today Dr. Duke had Mark Collett from the U.K. as his guest for the hour. They talked about developments in Dr. Duke’s race for the U.S. Senate. They also talked about the media’s attempts to avoid discussing the barrage of revelations from WikiLeaks that would sink Hillary’s campaign if the media was doing its job. 
Mark Collett reported on the Muslim invasion and other developments in Europe. They also talked about the collapse of morality and culture led by this same vicious and anti-white racist Zio media. 
This is a great show for weekend listening. Please share it widely. 

Our show is aired live at 11 am replayed at ET 4pm Eastern and 4am Eastern. 
Click on Image to Donate! 
And please spread this message to others.",1
243,"In Statement to Senate, Wells Fargo Chief Is ‘Deeply Sorry’ - The New York Times",Michael Corkery,"The chief executive of Wells Fargo, John G. Stumpf, will say in testimony Tuesday morning that he is “deeply sorry” for selling customers unauthorized bank accounts and credit cards and that he takes “full responsibility” for the unethical activity, according to a copy of the remarks prepared for a Senate Banking Committee hearing. In his testimony, which was obtained by The New York Times, Mr. Stumpf strikes a decidedly contrite tone about the scandal over the fake accounts, which has engulfed Wells Fargo since it reached a $185 million settlement with regulators on Sept. 8. Mr. Stumpf has been criticized for publicly attributing the illegal activity to approximately 5, 300 employees who were fired as a result of the sham accounts. Former employees say that workers felt enormous pressure to bend the rules to meet unrealistic sales goals set at the highest levels of the bank. At the same time, Mr. Stumpf will tell lawmakers that the illegal activity, which also included as many as 565, 000 unauthorized credit cards and 1. 5 million sham bank accounts, was not part of an “orchestrated effort, or scheme, as some have called it, by the company. ” “We never directed nor wanted our employees, whom we refer to as team members, to provide products and services to customers they did not want or need,” he will say, according to his testimony. On Tuesday, Mr. Stumpf is expected to face questions from the Senate Banking Committee over what the top managers at Wells Fargo knew about the widespread illegal sales activity and what they had done to stop it since it was first made public almost three years ago. Employees were still being fired well into this year for selling questionable accounts. In his testimony, Mr. Stumpf acknowledged that the bank failed to do enough to stop the behavior from continuing. “I want to apologize for not doing more sooner to address the causes of this unacceptable activity. ”",0
244,CNN Statement Distances Network from Buzzfeed Fake News Dossier - Breitbart,Lucas Nolan,"CNN has released a statement trying to distance their reports from BuzzFeed’s decision to publish unverifiable memos about   Donald Trump. [Midday Tuesday, CNN tweeted a full statement from their Twitter account saying,   CNN’s decision to publish carefully sourced reporting about the operations of our government is vastly different than BuzzFeed’s decision to publish unsubstantiated memos. The Trump team knows this. They are using BuzzFeed’s decision to deflect from CNN’s reporting, which has been matched by the other major news organisations. The statement continues,  We are fully confident in our reporting. It represents the core of what the First Amendment protects, informing the people of the inner workings of their government in this case, briefing materials prepared for President Obama and   Trump last week. We made it clear that we were not publishing any of the details of the   document because we have not corroborated the report’s allegations. The statement then poses a direct challenge to the transition team of   Trump, Given that members of the Trump transition team have so vocally criticized our reporting, we encourage them to identify, specifically, what they believe to be inaccurate. CNN’s report is here. Buzzfeed’s report is here.   Update: Buzzfeed editors are trying to avoid a public argument with CNN over their decision to publish the unverified documents.  Editor @BuzzFeedBen tells me they’re ”not going to participate in an attempt to divide the media against each other” following CNN criticism,  —   Michael Calderone (@mlcalderone) January 11, 2017,  The full comment from CNN can be read below: Statement from CNN: pic. twitter.   —   CNN Communications (@CNNPR) January 11, 2017,  Lucas Nolan is a reporter for Breitbart Tech covering issues of free speech and online censorship. Follow him on Twitter @LucasNolan_ or email him at lnolan@breitbart. com",0
245,"C.E.O.s Ponder a New Game, With Trump’s Rules - The New York Times",Andrew Ross Sorkin,"“If you were to look at our game board of all the possible outcomes of the election, this one wasn’t even on the sheet. ” That was how Mark T. Bertolini, chief executive of the large health insurer Aetna, described the election of Donald J. Trump as the next president. He was speaking with me last Thursday on stage at The New York Times’s annual conference, DealBook: Playing for the Long Term. “We started with a fresh piece of paper yesterday. We had no idea how to approach it,” Mr. Bertolini said. Business executives across the nation and the world have been whipping out fresh pieces of paper to map how Mr. Trump’s election and Republican control of the White House, Senate and House  —   which may make Washington’s notorious gridlock a memory  —   will reshape economic policy. The stock market has jumped, taking many prognosticators by surprise, in anticipation of the seismic changes Mr. Trump has promised: a repeal or refashioning of the Affordable Care Act, a dismantling of the   regulations for Wall Street, a substantial haircut for corporate and personal income tax rates, and a major infrastructure spending program, among other things. While the new conventional wisdom may be that the nation is about to see comprehensive change, the truth is that it is likely to be more incremental than across the board. Take, for instance, the   Wall Street Reform and Consumer Protection Act. While you would think much of the finance industry would salivate at the chance to rid itself of the law, its view is more nuanced. Most companies have made large investments and changes in their business practices to comply with the law. So it’s hard to see how even the law’s   opponents in the industry would press for the full repeal that Mr. Trump said he would pursue. “That omelet has been made that toothpaste is out of the tube,” Lloyd C. Blankfein, the chief executive of Goldman Sachs, said at the conference. “I wouldn’t want regulation to be repealed in toto,” he added. “If you want to be good for bankers, you have to have policies that would be good for economic growth. ” More likely than a repeal, Mr. Trump’s administration will try to eliminate the components he has criticized most. A Trump administration could try to weaken the Consumer Financial Protection Bureau, the watchdog agency created by   which Republicans loathe, for example. “The C. F. P. B. probably won’t be eliminated,” Ian Katz, a research analyst at Capital Alpha Partners in Washington, wrote in a note to clients. “It would be horrible politics and optics to get rid of an agency that was established to protect the little guy. ” Mr. Katz predicted that the Trump administration would be able to push through a switch that critics of the agency have long lobbied for: a shift in control of the consumer bureau from a single director to a bipartisan commission. Mr. Trump might also focus on changing a rule for small banks that grow to more than $10 billion in assets. Currently, such growth catapults a bank into a new regulatory category, one that comes with much stricter scrutiny and more elaborate reporting requirements. This rule has been criticized by the banking industry as an impediment to growth and competition. As for the return of    —   something Mr. Trump has talked about  —   don’t bet on it. “The Republican Party’s call for a return to a division of commercial and investment banking shouldn’t be taken seriously,” Mr. Katz wrote. “That was part of a campaign document. Big banks are useful as a populist scapegoat, and Trump may continue to use them in that way. But neither he or his top aides are interested in   2. 0. ” Piecemeal change may also be true of Mr. Trump’s pledge to undo Obamacare, which was one of his bedrock campaign promises. Mr. Bertolini of Aetna predicted: “There will be a repeal first, and I think the repeal will be at a minimum in name. ” It’s nearly impossible for the law to be replaced with the flip of a switch. “Because what’s going to happen in the next year?” he said. “We have people signed up we have to honor that through 2017. We’ll have to work quickly to have something for 2018. ” Mr. Bertolini said that whatever replacement plan might materialize, the government was not going to just stop insuring the 20 million or so people who are covered under the Affordable Care Act. “You can’t put them out on the street without insurance,” he said. His expectation is that Medicare Advantage will be expanded. The backpedaling on the “repeal” pledge has already begun: Mr. Trump has said in the past several days that he intends to make sure that health insurers will not be able to turn away people with   conditions, and that people under the age of 26 will still be able to have coverage under their parents’ plans. About the latter provision, Mr. Trump said he would “very much try and keep that. ” In an interview with Lesley Stahl of “60 Minutes” that aired Sunday night, the   said that the measure “adds cost, but it’s very much something we’re going to try and keep. ” Of course, the biggest question is how Mr. Trump is going to create a new manufacturing class in America. He has suggested that he is going to renegotiate trade agreements, increase tariffs on goods and deport illegal immigrants  —   both for security reasons, he contends, and because they take jobs from Americans. How those ambitions ultimately play out is anyone’s guess. One issue that Mr. Trump has seemingly avoided is that of how new technologies are steadily taking American jobs. “The jobs that are routine are going to be replaced by technology,” Eric Schmidt, the chairman of Alphabet, the parent company of Google, said at the conference. That’s a truth that may be at odds with Mr. Trump’s ambitions. Still, Mr. Schmidt had an optimistic outlook about how technology already provides unappreciated benefits. “Manufacturing jobs are infinitely safer today because robots do the dangerous work,” he said. “We take that for granted. ” Despite all of the   among C. E. O.s surprised about the outcome of the election, there was a sense of optimism  —   or at least a sense of hope  —   that pervaded their words. “We all know a lot about Trump the campaigner  —   now we have to find out about the Trump who needs to get things done,” Mr. Blankfein said. “He will start to think not about getting elected but about what his legacy is going to be,” he continued. “I assume you go into that office and you think about your place in history and things change. ” Mr. Blankfein added, “I’m going to see how it goes before I become mournful. ”",0
246,Spicer on Brady’s Stolen Jersey: ’Another Bad on the Press’ - Breitbart,Trent Baker,"Sean Spicer thanked the media for returning Tom Brady’s stolen jersey pic. twitter.  During Tuesday’s White House press briefing, press secretary Sean Spicer took a jab at the former executive of a Mexican tabloid newspaper who allegedly stole New England Patriots quarterback Tom Brady’s jersey after Super Bowl LI.  “By the way, I am very happy that the individual in the press corps who took Tom Brady’s jersey, that that has been returned properly,” Spicer said to laughter. “Another bad on the press but we have righted that wrong. ” Follow Trent Baker on Twitter @MagnifiTrent",0
247,A Scaredy-Cat’s Investigation Into Why People Enjoy Fear - The New York Times,Steph Yin,"Halloween is here again. That means your   have planted surprise spiders around the office. You’ve been invited to a haunted hayride. Your neighbor’s yard has a full cemetery, rigged with motion detectors and   zombies.   from the start, I have always dreaded this time of year. Haunted houses, ghost tours and horror film fests are not my thing, and why people love having the daylights scared out of them completely escapes me. I decided to try to understand my friends who are on the lookout for thrills this time of year. As it turns out, there are many possible reasons some people like to be scared stiff. Each person’s threshold for experiences that provoke fear is made up of a unique recipe that blends nature and nurture. “The ingredients vary from person to person,” said Frank Farley, a psychologist at Temple University and a former president of the American Psychological Association. Dr. Farley is interested in what draws certain people to extreme behaviors, like driving racecars, climbing Mount Everest and flying hot air balloons across oceans. In the 1980s, he coined the term “Type T” personality to refer to the behavioral profile of  . What makes someone   he said, comes down to a mix of genes, environment and early development. David Zald, a neuropsychologist at Vanderbilt University, studies one piece of the equation. His research partly focuses on dopamine, a chemical involved in our brain’s response to reward. In the past, he has found that people who lack what he calls “brakes” on dopamine release tend to pursue thrilling activities. When you go to a haunted house, you’re grappling with a conflict, Dr. Zald said: The experience could either be fun or terrifying, and how you weigh that balance could depend in part on dopamine levels. “Having a greater amount of dopamine pushes someone to pursue the goal of excitement,” he said, “whereas someone who basically has less dopamine is more likely to hold back and say, ‘No, this isn’t worth it to me. ’” Socially, we get cues about how to respond to fear from those around us, said Margee Kerr, a sociologist and author of the book “Scream: Chilling Adventures in the Science of Fear. ” Early on, that’s taking notes from our parents about how to deal with distress. Later, experiencing stressful situations with others can cultivate social bonds. Part of that has to do with emotional contagion, or a communal response to shared experiences, Dr. Kerr said. If your friend is captivated by the horror movie you are watching together, you process that by recreating the same feeling in your own mind, and that can bring you closer together. People also tend to hold onto memories of fear more intensely, she said, so if you have positive associations with a scary situation, like going to a haunted house, you’ll likely want to do it again.   can also be a way of testing oneself. Josh Randall and Kristjan Thor, creators of Blackout, a haunted house experience that consistently tops rankings of “Most Extreme Haunted Houses,” said they see many people coming to their events with a goal of  . “It’s almost like a dare to themselves,” Mr. Thor said. “People want to be able to conquer something. ” For many, being scared is a jolting escape from daily life. When immersed in a scary situation, you can suspend your disbelief and live in the moment  —   and that loss of control can feel really good. This is key for Blackout, Mr. Randall said: “For a finite period of time, that audience member can turn off the real world, and live in a fantasy world. ” After talking with the experts, I was starting to see why some friends love getting spooked. But why do I hate being scared so much? It could be because I was never exposed to horror movies or haunted houses growing up, so by the time I did experience these things, I was  . It could be that the regions in my brain involved in coding fear and anxiety are more sensitive. Most likely, it is a mix of many different factors. Regardless of the reason though, “it’s perfectly O. K. not to like scary things,” Dr. Kerr said. For people who cannot fathom sitting out a haunted house, it’s important not to coerce your more cautious friends into doing something they do not want to, Dr. Kerr said. “That can compound the fear, and make it even worse. ” So, for any friends who were thinking of inviting me to the haunted house this weekend, save your breath  —   I have a doctor’s note.",0
248,The Left’s Vision,Thomas Sowell,"By Thomas Sowell November 1, 2016 
The political left keeps announcing as if it is a new breakthrough discovery of theirs, that life is unfair. 
Have they never read Thomas Gray’s “Elegy Written in a Country Churchyard,” more than two and a half centuries ago? What about economic historian David S. Landes’ statement: “The world has never been a level playing field”? 
In the joint autobiography of Milton Friedman and his wife Rose, they say: “Everywhere in the world, there are gross inequities of income and wealth. They offend most of us. Few can fail to be moved by the contrast between the luxury enjoyed by some and the grinding poverty suffered by others.” 
Moreover, Professor Friedman left behind a foundation dedicated to promoting school choice, so that disadvantaged children could get a better education for a better chance in life. 
What is it that the political left is saying that they think is so new, such a breakthrough and such a necessity for progress? More important, what test of evidence — if any — have they ever subjected their notions to? 
No one has presented the social vision of the left more often than Nicholas Kristof of the New York Times — and no one has been more certain that those who do not happen to share his vision “just don’t get it,” as he has repeatedly declared. 
Mr. Kristof’s essay “Growing Up Poor in America” in the October 30th New York Times is a classic example of the mindset of the left. 
It begins with the story of a poor black teenager in Arkansas, being raised by a single mom. Sometimes he goes hungry and his home does not have even one book. But it does have television sets with huge screens, and apparently, there is money enough to buy marijuana. 
Surely we can all agree that this young fellow has very unpromising future prospects ahead of him and that this is a human tragedy. The circumstances of his life are unfair to him and none of us would want to be born into such circumstances. Moreover, he is just one of many who are brought up in a setting that is full of dangers and with a low probability of improvement. 
But that is not enough for Mr. Kristof or for the political left in general. Of such youngsters he says, “as a society, we fail them long before they fail us.” 
Whoa! Just when did “society” make the decisions and engage in the actions that have led to this teenager being in the bad situation he is in? And just when did “society” acquire either the omniscience or the omnipotence to prevent it? 
When the left says “society” they usually mean government. That is apparently what “society” means in this case, for Kristof laments that this teenager is “the kind of person whom America’s presidential candidates just don’t talk about.” 
If the left chooses to believe that government intervention is the answer to such tragedies, that is their right. But, if they expect the rest of us to share that belief, surely they could subject that belief to some empirical test. But we can, however. 
The 1960s were the triumphant decade of those who wanted government intervention to “solve” what they called “social problems.” How did that workout? What were things like before this social vision triumphed? And what were things like afterward? 
Homicide victimization rates among black males were going down substantially in the 1940s and the 1950s. But homicide victimization rates reversed and skyrocketed in the 1960s, wiping out all the progress of the two previous decades. 
When the 1960s began, most black children were born into families with both a mother and a father. After the great welfare state expansion during the 1960s, most black children were born to a single mother, like the youngster in Arkansas today. 
When the 1960s began, most black children were born into families with both a mother and a father. After the great welfare state expansion during the 1960s, most black children were born to a single mother, like the youngster in Arkansas today. 
Very similar trends occurred in England after very similar visions and policies also triumphed there in the 1960s. Perhaps it is the left that just doesn’t get it — or cannot face the hard fact that its own vision and policies worsened the very things they claimed would be made better. The Best of Thomas Sowell Tags: Thomas Sowell is a senior fellow at the Hoover Institution at Stanford University. His Web site is www.tsowell.com .",1
